Vertices: 265214
Edges: 420045
Elapsed time for processing: 16.67007088661194 secs.
Number of superbubbles found: 13285.
<10000,10001>
<114741,114742>
<114745,114746>
<114754,114755>
<114756,114757>
<11476,11477>
<114760,114761>
<114762,114763>
<114764,114765>
<114768,114769>
<114772,114773>
<114776,114777>
<11478,11479>
<114784,114785>
<114789,114790>
<114791,114792>
<114793,114794>
<11480,11481>
<114806,114807>
<11482,11483>
<114823,114824>
<114825,114826>
<114829,114830>
<11484,11485>
<114850,114851>
<114853,114854>
<114855,114856>
<114857,114858>
<11486,11487>
<114868,114869>
<114870,114871>
<114875,114876>
<11488,11489>
<114886,114887>
<114899,114900>
<11490,11491>
<114911,114912>
<114915,114916>
<114917,114918>
<11492,11493>
<114920,114921>
<114924,114925>
<114930,114931>
<114932,114933>
<11494,11495>
<114948,114949>
<114950,114951>
<114956,114957>
<114959,114960>
<11496,11497>
<114964,114965>
<114966,114967>
<114974,114975>
<114976,114977>
<114983,114984>
<114985,114986>
<114988,114989>
<11499,11500>
<114990,114991>
<114992,114993>
<114999,115000>
<115009,115010>
<11501,11502>
<115015,115016>
<115018,115019>
<11503,11504>
<115032,115033>
<115034,115035>
<115038,115039>
<115044,115045>
<115047,115048>
<11505,11506>
<115055,115056>
<115068,115069>
<11507,11508>
<115078,115079>
<11509,11510>
<115092,115093>
<115102,115103>
<115109,115110>
<11511,11512>
<115111,115112>
<115113,115114>
<115115,115116>
<115121,115122>
<115129,115130>
<11513,11514>
<115135,115136>
<115145,115146>
<11515,11516>
<115158,115159>
<115160,115161>
<11517,11518>
<115171,115172>
<115175,115176>
<115178,115179>
<115185,115186>
<11519,11520>
<115192,115193>
<115197,115198>
<115199,115200>
<115201,115202>
<115203,115204>
<11521,11522>
<115210,115211>
<115213,115214>
<11523,11524>
<11525,11526>
<115267,115268>
<11527,11528>
<115274,115275>
<115279,115280>
<11529,11530>
<115308,115309>
<11531,11532>
<115313,115314>
<11533,11534>
<115338,115339>
<115344,115345>
<115346,115347>
<11535,11536>
<115358,115359>
<11537,11538>
<115383,115384>
<115385,115386>
<11539,11540>
<11541,11542>
<115419,115420>
<11543,11544>
<115449,115450>
<11545,11546>
<115452,115453>
<115464,115465>
<11547,11548>
<115485,115486>
<11549,11550>
<115499,115500>
<115507,115508>
<11551,11552>
<115512,115513>
<115516,115517>
<115518,115519>
<11553,11554>
<115533,115534>
<115540,115541>
<115542,115543>
<115546,115547>
<115548,115549>
<11555,11556>
<115550,115551>
<115563,115564>
<11557,11558>
<115581,115582>
<11559,11560>
<115590,115591>
<115592,115593>
<115597,115598>
<115599,115600>
<115601,115602>
<115605,115606>
<11561,11562>
<115612,115613>
<11563,11564>
<115640,115641>
<11565,11566>
<115655,115656>
<115660,115661>
<115665,115666>
<11567,11568>
<115685,115686>
<11569,11570>
<11571,11572>
<115710,115711>
<115718,115719>
<115722,115723>
<115724,115725>
<11573,11574>
<115732,115733>
<115747,115748>
<11575,11576>
<115754,115755>
<115762,115763>
<11577,11578>
<115783,115784>
<11579,11580>
<115797,115798>
<115800,115801>
<115809,115810>
<11581,11582>
<115819,115820>
<115821,115822>
<115829,115830>
<11583,11584>
<115844,115845>
<11585,11586>
<11587,11588>
<115880,115881>
<115884,115885>
<11589,11590>
<115892,115893>
<11591,11592>
<115919,115920>
<115923,115924>
<11593,11594>
<11595,11596>
<115953,115954>
<11597,11598>
<115984,115985>
<11599,11600>
<11601,11602>
<11603,11604>
<11605,11606>
<116061,116062>
<11607,11608>
<11609,11610>
<11611,11612>
<116126,116127>
<11613,11614>
<11615,11616>
<11617,11618>
<116171,116172>
<116174,116175>
<116179,116180>
<116181,116182>
<116187,116188>
<11619,11620>
<116194,116195>
<11621,11622>
<116224,116225>
<11623,11624>
<116244,116245>
<11625,11626>
<116251,116252>
<116255,116256>
<116257,116258>
<11627,11628>
<116284,116285>
<116287,116288>
<11629,11630>
<116291,116292>
<116295,116296>
<116307,116308>
<11631,11632>
<116320,116321>
<11633,11634>
<116331,116332>
<116344,116345>
<11635,11636>
<116350,116351>
<116360,116361>
<116364,116365>
<11637,11638>
<116370,116371>
<116382,116383>
<11639,11640>
<116404,116405>
<11641,11642>
<116422,116423>
<11643,11644>
<11645,11646>
<11647,11648>
<116486,116487>
<11649,11650>
<116500,116501>
<11651,11652>
<11653,11654>
<11655,11656>
<11657,11658>
<11659,11660>
<116609,116610>
<11661,11662>
<11663,11664>
<11665,11666>
<11667,11668>
<11669,11670>
<11671,11672>
<116728,116729>
<11673,11674>
<116735,116736>
<11675,11676>
<11677,11678>
<116774,116775>
<116776,116777>
<11679,11680>
<116801,116802>
<11681,11682>
<116811,116812>
<116817,116818>
<116826,116827>
<11683,11684>
<116833,116834>
<116837,116838>
<116843,116844>
<116846,116847>
<11685,11686>
<116859,116860>
<11687,11688>
<116899,116900>
<11690,11691>
<11692,11693>
<116923,116924>
<116927,116928>
<11694,11695>
<11696,11697>
<116961,116962>
<116964,116965>
<11698,11699>
<116990,116991>
<116992,116993>
<11700,11701>
<11702,11703>
<117032,117033>
<11704,11705>
<11706,11707>
<117068,117069>
<11708,11709>
<11710,11711>
<11712,11713>
<117120,117121>
<117139,117140>
<11714,11715>
<11716,11717>
<117164,117165>
<117172,117173>
<11718,11719>
<11720,11721>
<117203,117204>
<117210,117211>
<117217,117218>
<117219,117220>
<11722,11723>
<117223,117224>
<117229,117230>
<11724,11725>
<117248,117249>
<117251,117252>
<11726,11727>
<117274,117275>
<11728,11729>
<117285,117286>
<117287,117288>
<11730,11731>
<117303,117304>
<11732,11733>
<117335,117336>
<117339,117340>
<11734,11735>
<117350,117351>
<11736,11737>
<117377,117378>
<11738,11739>
<117380,117381>
<117393,117394>
<117399,117400>
<11740,11741>
<117401,117402>
<117409,117410>
<117416,117417>
<117420,117421>
<117422,117423>
<117426,117427>
<11743,11744>
<117433,117434>
<117436,117437>
<117438,117439>
<117444,117445>
<117447,117448>
<117449,117450>
<11745,11746>
<117451,117452>
<117454,117455>
<117464,117465>
<11747,11748>
<117475,117476>
<117477,117478>
<117481,117482>
<117484,117485>
<117488,117489>
<11750,11751>
<117500,117501>
<117506,117507>
<117517,117518>
<117519,117520>
<11752,11753>
<117538,117539>
<11754,11755>
<117543,117544>
<117553,117554>
<11756,11757>
<117567,117568>
<117577,117578>
<11758,11759>
<11760,11761>
<117611,117612>
<11762,11763>
<117639,117640>
<11764,11765>
<117642,117643>
<117657,117658>
<11767,11768>
<117676,117677>
<117683,117684>
<117689,117690>
<11769,11770>
<11771,11772>
<11773,11774>
<11775,11776>
<117758,117759>
<117766,117767>
<11777,11778>
<11779,11780>
<117792,117793>
<11781,11782>
<11783,11784>
<11785,11786>
<117868,117869>
<11787,11788>
<117875,117876>
<11790,11791>
<11792,11793>
<117933,117934>
<11794,11795>
<11796,11797>
<11798,11799>
<117990,117991>
<11800,11801>
<11802,11803>
<118030,118031>
<11804,11805>
<118055,118056>
<11806,11807>
<118077,118078>
<11808,11809>
<118098,118099>
<11810,11811>
<118109,118110>
<11812,11813>
<118128,118129>
<118130,118131>
<11814,11815>
<11816,11817>
<118172,118173>
<118184,118185>
<118187,118188>
<11819,11820>
<11821,11822>
<118215,118216>
<11823,11824>
<11825,11826>
<118266,118267>
<11827,11828>
<118270,118271>
<118273,118274>
<11829,11830>
<11831,11832>
<11833,11834>
<118342,118343>
<11836,11837>
<118364,118365>
<11838,11839>
<118387,118388>
<118395,118396>
<11840,11841>
<11842,11843>
<11844,11845>
<11846,11847>
<11848,11849>
<11850,11851>
<11852,11853>
<11854,11855>
<118549,118550>
<11856,11857>
<11858,11859>
<118586,118587>
<11860,11861>
<11862,11863>
<11864,11865>
<118659,118660>
<11866,11867>
<11868,11869>
<11870,11871>
<118701,118702>
<118703,118704>
<11872,11873>
<118720,118721>
<118730,118731>
<118736,118737>
<118739,118740>
<11874,11875>
<118742,118743>
<118758,118759>
<11876,11877>
<118760,118761>
<118767,118768>
<118774,118775>
<118776,118777>
<11878,11879>
<118789,118790>
<11880,11881>
<118810,118811>
<11882,11883>
<118824,118825>
<118826,118827>
<11884,11885>
<11886,11887>
<11888,11889>
<118899,118900>
<11891,11892>
<11893,11894>
<11895,11896>
<118965,118966>
<11897,11898>
<11899,11900>
<119009,119010>
<11901,11902>
<11903,11904>
<11905,11906>
<119055,119056>
<11907,11908>
<119076,119077>
<119081,119082>
<11910,11911>
<119107,119108>
<119115,119116>
<119118,119119>
<11912,11913>
<11914,11915>
<119159,119160>
<11916,11917>
<11918,11919>
<119186,119187>
<119198,119199>
<11920,11921>
<119207,119208>
<119211,119212>
<119214,119215>
<11922,11923>
<11924,11925>
<11926,11927>
<11928,11929>
<119292,119293>
<119299,119300>
<11931,11932>
<11933,11934>
<11935,11936>
<11937,11938>
<119378,119379>
<11939,11940>
<11941,11942>
<11943,11944>
<119447,119448>
<11945,11946>
<119465,119466>
<11947,11948>
<11949,11950>
<119503,119504>
<119528,119529>
<11953,11954>
<119534,119535>
<11956,11957>
<11958,11959>
<11960,11961>
<11962,11963>
<11964,11965>
<119647,119648>
<11966,11967>
<11968,11969>
<119699,119700>
<11970,11971>
<119719,119720>
<11972,11973>
<119722,119723>
<119739,119740>
<11974,11975>
<119741,119742>
<119746,119747>
<11976,11977>
<119771,119772>
<11978,11979>
<119783,119784>
<119791,119792>
<11980,11981>
<119806,119807>
<119810,119811>
<119813,119814>
<11982,11983>
<119823,119824>
<11984,11985>
<119847,119848>
<11986,11987>
<119861,119862>
<119866,119867>
<11988,11989>
<11990,11991>
<119915,119916>
<11992,11993>
<11994,11995>
<11996,11997>
<11998,11999>
<119984,119985>
<12000,12001>
<120015,120016>
<12002,12003>
<12004,12005>
<12006,12007>
<120080,120081>
<12009,12010>
<12011,12012>
<12013,12014>
<120137,120138>
<12015,12016>
<120153,120154>
<120161,120162>
<12017,12018>
<12019,12020>
<12021,12022>
<120229,120230>
<12023,12024>
<120237,120238>
<120244,120245>
<12025,12026>
<12027,12028>
<120281,120282>
<120283,120284>
<120285,120286>
<120287,120288>
<12029,12030>
<120292,120293>
<120299,120300>
<120301,120302>
<120305,120306>
<120308,120309>
<120310,120311>
<120314,120315>
<120318,120319>
<12032,12033>
<120320,120321>
<120324,120325>
<120332,120333>
<120334,120335>
<120338,120339>
<12034,12035>
<120340,120341>
<120344,120345>
<120346,120347>
<120348,120349>
<120352,120353>
<120354,120355>
<120357,120358>
<12036,12037>
<120365,120366>
<120369,120370>
<120372,120373>
<120375,120376>
<12038,12039>
<120383,120384>
<12040,12041>
<120413,120414>
<12042,12043>
<120427,120428>
<120431,120432>
<12044,12045>
<120453,120454>
<120457,120458>
<120459,120460>
<12046,12047>
<120472,120473>
<12048,12049>
<120498,120499>
<12050,12051>
<120506,120507>
<120518,120519>
<12052,12053>
<120520,120521>
<120523,120524>
<120530,120531>
<120532,120533>
<120537,120538>
<120545,120546>
<120549,120550>
<12055,12056>
<120551,120552>
<120563,120564>
<120565,120566>
<120567,120568>
<120569,120570>
<12057,12058>
<120573,120574>
<12059,12060>
<120591,120592>
<120593,120594>
<120596,120597>
<120598,120599>
<120605,120606>
<120607,120608>
<12061,12062>
<120621,120622>
<120624,120625>
<120627,120628>
<120629,120630>
<12063,12064>
<120632,120633>
<12065,12066>
<120664,120665>
<120666,120667>
<12067,12068>
<120678,120679>
<120684,120685>
<120689,120690>
<12069,12070>
<120697,120698>
<120700,120701>
<120702,120703>
<120705,120706>
<120707,120708>
<120709,120710>
<12071,12072>
<120714,120715>
<120718,120719>
<12073,12074>
<120748,120749>
<12075,12076>
<120763,120764>
<120766,120767>
<120771,120772>
<120778,120779>
<12078,12079>
<120788,120789>
<120792,120793>
<120796,120797>
<12080,12081>
<120807,120808>
<120815,120816>
<12082,12083>
<120821,120822>
<12084,12085>
<120845,120846>
<120857,120858>
<12086,12087>
<120868,120869>
<120871,120872>
<12088,12089>
<120885,120886>
<120888,120889>
<120890,120891>
<120894,120895>
<12090,12091>
<12092,12093>
<120933,120934>
<12094,12095>
<12096,12097>
<12098,12099>
<121,122>
<12101,12102>
<121025,121026>
<121031,121032>
<12104,12105>
<12106,12107>
<121061,121062>
<121077,121078>
<12108,12109>
<121087,121088>
<12110,12111>
<121112,121113>
<121114,121115>
<12113,12114>
<12115,12116>
<121151,121152>
<121157,121158>
<12117,12118>
<121170,121171>
<12119,12120>
<12121,12122>
<121214,121215>
<121220,121221>
<121229,121230>
<12123,12124>
<121236,121237>
<121240,121241>
<121249,121250>
<12125,12126>
<121251,121252>
<12127,12128>
<121279,121280>
<121285,121286>
<12129,12130>
<12131,12132>
<121314,121315>
<121316,121317>
<121319,121320>
<12133,12134>
<121338,121339>
<121345,121346>
<12135,12136>
<12137,12138>
<12139,12140>
<12141,12142>
<121414,121415>
<12143,12144>
<12146,12147>
<121467,121468>
<121479,121480>
<12148,12149>
<12150,12151>
<121514,121515>
<12152,12153>
<121520,121521>
<12154,12155>
<12156,12157>
<121564,121565>
<12158,12159>
<121581,121582>
<12160,12161>
<12162,12163>
<12164,12165>
<121643,121644>
<12166,12167>
<12168,12169>
<12170,12171>
<12172,12173>
<12174,12175>
<121740,121741>
<121745,121746>
<12176,12177>
<121762,121763>
<121771,121772>
<121773,121774>
<121779,121780>
<12178,12179>
<121782,121783>
<12180,12181>
<121800,121801>
<121804,121805>
<121810,121811>
<121812,121813>
<121815,121816>
<12182,12183>
<121827,121828>
<121832,121833>
<12184,12185>
<121840,121841>
<121842,121843>
<121848,121849>
<121854,121855>
<12186,12187>
<121866,121867>
<121868,121869>
<121872,121873>
<121874,121875>
<121876,121877>
<121879,121880>
<12188,12189>
<121884,121885>
<12190,12191>
<12192,12193>
<12194,12195>
<12196,12197>
<12198,12199>
<121980,121981>
<12200,12201>
<12202,12203>
<122021,122022>
<122023,122024>
<12204,12205>
<12206,12207>
<122064,122065>
<122071,122072>
<12208,12209>
<12210,12211>
<122108,122109>
<12212,12213>
<12214,12215>
<122146,122147>
<122155,122156>
<12216,12217>
<12218,12219>
<12220,12221>
<122204,122205>
<122218,122219>
<12222,12223>
<122228,122229>
<122235,122236>
<122237,122238>
<12224,12225>
<122240,122241>
<122252,122253>
<12226,12227>
<12228,12229>
<122286,122287>
<122293,122294>
<12230,12231>
<122300,122301>
<122305,122306>
<122308,122309>
<122316,122317>
<12232,12233>
<122321,122322>
<12234,12235>
<122340,122341>
<122342,122343>
<122350,122351>
<122358,122359>
<12236,12237>
<122360,122361>
<122368,122369>
<122378,122379>
<12238,12239>
<122388,122389>
<12240,12241>
<122401,122402>
<12242,12243>
<12244,12245>
<122444,122445>
<122446,122447>
<12246,12247>
<12248,12249>
<12250,12251>
<12252,12253>
<122549,122550>
<12255,12256>
<122555,122556>
<12257,12258>
<122583,122584>
<12259,12260>
<122597,122598>
<12261,12262>
<122610,122611>
<122630,122631>
<12264,12265>
<122642,122643>
<122658,122659>
<12266,12267>
<12268,12269>
<12270,12271>
<122703,122704>
<12272,12273>
<122723,122724>
<122736,122737>
<122738,122739>
<12274,12275>
<122755,122756>
<122759,122760>
<12276,12277>
<122764,122765>
<122776,122777>
<122779,122780>
<122781,122782>
<12279,12280>
<122792,122793>
<122812,122813>
<12282,12283>
<122821,122822>
<122836,122837>
<122839,122840>
<12284,12285>
<122849,122850>
<12286,12287>
<122863,122864>
<122873,122874>
<12288,12289>
<122887,122888>
<12290,12291>
<12292,12293>
<12294,12295>
<122946,122947>
<12296,12297>
<122961,122962>
<12298,12299>
<122994,122995>
<12300,12301>
<12302,12303>
<123033,123034>
<12304,12305>
<123052,123053>
<123054,123055>
<12306,12307>
<123069,123070>
<12308,12309>
<123081,123082>
<123093,123094>
<12310,12311>
<123106,123107>
<12312,12313>
<123125,123126>
<12314,12315>
<123157,123158>
<12316,12317>
<12318,12319>
<12320,12321>
<123219,123220>
<12322,12323>
<123227,123228>
<12324,12325>
<123242,123243>
<123253,123254>
<12326,12327>
<123262,123263>
<123264,123265>
<123267,123268>
<12328,12329>
<123288,123289>
<123298,123299>
<12330,12331>
<123301,123302>
<123305,123306>
<123308,123309>
<123313,123314>
<123316,123317>
<123318,123319>
<12332,12333>
<123322,123323>
<123324,123325>
<123328,123329>
<12334,12335>
<123346,123347>
<12336,12337>
<123362,123363>
<123365,123366>
<12338,12339>
<123383,123384>
<123393,123394>
<12340,12341>
<123408,123409>
<12342,12343>
<123428,123429>
<123434,123435>
<12344,12345>
<123455,123456>
<123457,123458>
<12346,12347>
<123470,123471>
<123479,123480>
<12348,12349>
<123482,123483>
<123484,123485>
<123487,123488>
<123490,123491>
<123497,123498>
<12350,12351>
<123508,123509>
<123512,123513>
<123514,123515>
<123519,123520>
<12352,12353>
<123522,123523>
<123528,123529>
<123532,123533>
<123536,123537>
<12354,12355>
<123543,123544>
<123548,123549>
<123555,123556>
<12356,12357>
<123563,123564>
<123566,123567>
<123569,123570>
<123571,123572>
<123573,123574>
<12358,12359>
<123583,123584>
<123585,123586>
<123588,123589>
<123595,123596>
<12360,12361>
<123602,123603>
<123604,123605>
<123615,123616>
<12362,12363>
<123620,123621>
<123625,123626>
<123629,123630>
<123637,123638>
<12364,12365>
<123640,123641>
<123643,123644>
<12366,12367>
<123661,123662>
<123672,123673>
<12368,12369>
<123680,123681>
<123691,123692>
<123693,123694>
<12370,12371>
<123700,123701>
<123702,123703>
<123705,123706>
<123707,123708>
<123717,123718>
<12372,12373>
<123731,123732>
<12374,12375>
<123742,123743>
<123749,123750>
<123759,123760>
<12376,12377>
<12379,12380>
<123803,123804>
<123806,123807>
<12381,12382>
<12383,12384>
<123831,123832>
<12385,12386>
<12387,12388>
<123881,123882>
<12389,12390>
<123907,123908>
<12391,12392>
<12393,12394>
<12396,12397>
<12398,12399>
<12400,12401>
<12402,12403>
<124031,124032>
<124034,124035>
<124036,124037>
<12404,12405>
<124046,124047>
<124053,124054>
<12406,12407>
<12408,12409>
<124092,124093>
<12410,12411>
<12412,12413>
<124132,124133>
<124134,124135>
<124137,124138>
<12414,12415>
<124141,124142>
<124145,124146>
<12416,12417>
<124175,124176>
<124177,124178>
<12418,12419>
<124189,124190>
<12420,12421>
<124203,124204>
<124205,124206>
<124207,124208>
<124211,124212>
<124214,124215>
<12422,12423>
<124226,124227>
<124233,124234>
<12424,12425>
<124249,124250>
<124256,124257>
<12426,12427>
<124269,124270>
<124272,124273>
<124278,124279>
<12428,12429>
<124292,124293>
<124296,124297>
<12430,12431>
<124306,124307>
<124316,124317>
<12432,12433>
<124335,124336>
<124337,124338>
<12434,12435>
<124340,124341>
<12436,12437>
<124370,124371>
<124376,124377>
<12438,12439>
<12440,12441>
<124406,124407>
<124418,124419>
<12442,12443>
<12444,12445>
<124445,124446>
<12446,12447>
<12448,12449>
<12450,12451>
<12452,12453>
<124528,124529>
<124530,124531>
<12454,12455>
<124555,124556>
<12456,12457>
<124565,124566>
<12458,12459>
<12460,12461>
<124612,124613>
<12462,12463>
<124628,124629>
<124636,124637>
<12464,12465>
<124656,124657>
<12466,12467>
<124665,124666>
<12468,12469>
<124685,124686>
<124698,124699>
<12470,12471>
<124714,124715>
<124716,124717>
<12472,12473>
<124736,124737>
<124739,124740>
<12474,12475>
<124748,124749>
<124751,124752>
<124753,124754>
<124759,124760>
<12476,12477>
<12478,12479>
<124786,124787>
<124796,124797>
<124798,124799>
<12480,12481>
<124800,124801>
<124806,124807>
<124811,124812>
<12482,12483>
<124830,124831>
<124832,124833>
<12484,12485>
<124845,124846>
<12486,12487>
<124862,124863>
<124879,124880>
<12488,12489>
<12490,12491>
<12492,12493>
<12494,12495>
<124959,124960>
<12496,12497>
<124968,124969>
<124978,124979>
<12498,12499>
